class,softmax_output,set
0,[0.99774015 0.00225985],train
0,[9.9981529e-01 1.8473699e-04],train
0,[0.9675024  0.03249755],train
1,[0.00291773 0.9970823 ],train
0,[0.9910444  0.00895561],train
0,[0.9745067  0.02549338],train
0,[0.99517244 0.0048276 ],train
0,[0.85436183 0.14563821],train
0,[0.99881905 0.00118093],train
0,[0.13839991 0.86160004],train
0,[9.9936622e-01 6.3373294e-04],train
0,[0.8205925  0.17940745],train
0,[0.88880336 0.11119658],train
0,[0.9988631  0.00113692],train
0,[0.43857405 0.561426  ],train
0,[0.9956815  0.00431847],train
1,[0.7629252  0.23707479],train
0,[0.9303654  0.06963456],train
0,[0.9979346  0.00206538],train
0,[0.9985108  0.00148923],train
0,[9.998312e-01 1.687269e-04],train
0,[0.9757958  0.02420417],train
0,[0.9976968  0.00230318],train
0,[0.9925107 0.0074893],train
0,[0.9976368  0.00236326],train
0,[0.960725   0.03927498],train
0,[0.98933953 0.01066052],train
0,[0.96351874 0.03648124],train
0,[0.9394684  0.06053161],train
0,[0.91206217 0.08793784],train
0,[0.9803019  0.01969815],train
0,[9.991278e-01 8.722641e-04],train
0,[0.9983115  0.00168854],train
0,[0.9822787  0.01772128],train
0,[0.5778998 0.4221002],train
0,[0.9814154  0.01858461],train
0,[0.84994495 0.15005504],train
0,[0.7283392 0.2716608],train
1,[0.06805283 0.93194723],train
0,[0.9341293  0.06587075],train
0,[0.99899894 0.00100105],train
0,[0.8087674  0.19123267],train
0,[0.9950157  0.00498437],train
0,[9.9982244e-01 1.7755422e-04],train
0,[0.80646116 0.19353884],train
0,[0.99890375 0.0010962 ],train
0,[0.9973062  0.00269373],train
0,[0.982973   0.01702697],train
0,[0.9846169 0.0153831],train
0,[0.87737894 0.12262101],train
0,[0.9959435  0.00405647],train
0,[9.9974710e-01 2.5291633e-04],train
0,[0.9723036  0.02769637],train
0,[0.95973897 0.04026105],train
0,[0.92066854 0.07933149],train
0,[0.5364513  0.46354866],train
0,[9.997601e-01 2.399624e-04],train
0,[0.99653983 0.0034602 ],train
0,[9.9937278e-01 6.2726694e-04],train
0,[0.86394596 0.13605404],train
0,[0.9982638  0.00173621],train
1,[0.50333244 0.4966676 ],train
0,[0.94447213 0.0555279 ],train
0,[0.9795212  0.02047883],train
0,[0.990444   0.00955595],train
0,[0.99825114 0.00174882],train
0,[0.998519 0.001481],train
1,[0.6806373 0.3193627],train
0,[9.990671e-01 9.328599e-04],train
0,[0.9835444  0.01645563],train
0,[0.9507476  0.04925233],train
0,[9.9956757e-01 4.3236921e-04],train
0,[0.99617225 0.00382773],train
0,[0.97946143 0.02053858],train
0,[9.997838e-01 2.162492e-04],train
0,[9.997862e-01 2.138280e-04],train
0,[0.83431304 0.165687  ],train
0,[0.9951747 0.0048253],train
0,[0.9891684  0.01083165],train
0,[0.99605054 0.00394945],train
0,[0.98025656 0.01974352],train
0,[0.99823123 0.00176881],train
0,[0.99740124 0.00259876],train
1,[0.0015246 0.9984754],train
0,[9.9945682e-01 5.4314575e-04],train
0,[0.99709463 0.00290536],train
0,[3.5775045e-04 9.9964225e-01],train
0,[0.9950015  0.00499855],train
0,[0.98953515 0.0104649 ],train
0,[0.9989526  0.00104733],train
0,[9.992269e-01 7.730264e-04],train
0,[0.99013233 0.00986771],train
0,[0.98042583 0.01957413],train
0,[0.9979169  0.00208315],train
0,[9.9912220e-01 8.7784795e-04],train
0,[0.9918433 0.0081567],train
0,[9.9914157e-01 8.5837115e-04],train
0,[0.9912369  0.00876309],train
0,[0.9945258  0.00547419],train
0,[9.9960715e-01 3.9284499e-04],train
0,[0.9931257  0.00687431],train
0,[9.9951375e-01 4.8625589e-04],train
0,[0.9963611  0.00363891],train
0,[9.994986e-01 5.013695e-04],train
0,[0.24867365 0.7513263 ],train
0,[0.9986099  0.00139011],train
0,[0.99471456 0.00528548],train
0,[0.99886286 0.00113716],train
0,[0.99590945 0.00409054],train
0,[0.956602   0.04339808],train
0,[0.98553306 0.01446697],train
0,[0.01175115 0.9882488 ],train
0,[0.9985474  0.00145262],train
0,[9.993593e-01 6.406807e-04],train
1,[0.24351625 0.7564838 ],train
0,[0.9905223  0.00947771],train
0,[0.9823517  0.01764829],train
0,[0.9937308  0.00626926],train
0,[0.9952852  0.00471479],train
0,[0.99236465 0.00763536],train
0,[0.7257094  0.27429062],train
0,[0.98516905 0.01483094],train
0,[0.99165326 0.0083467 ],train
0,[0.9922685  0.00773152],train
0,[0.76477736 0.23522267],train
0,[0.99288756 0.00711248],train
0,[0.5277329  0.47226706],train
0,[0.09396162 0.9060384 ],train
0,[0.9986713  0.00132874],train
0,[0.9942368  0.00576313],train
0,[0.39251298 0.607487  ],train
0,[0.998026   0.00197402],train
0,[0.99687696 0.00312306],train
0,[9.9988055e-01 1.1945508e-04],train
0,[0.9908415  0.00915844],train
0,[0.9546823  0.04531772],train
0,[0.9741854  0.02581459],train
0,[0.8622426  0.13775742],train
0,[0.6829869  0.31701308],train
0,[0.98960924 0.01039068],train
1,[0.01811481 0.98188514],train
0,[0.97353137 0.02646867],train
0,[9.9907058e-01 9.2938665e-04],train
0,[0.9973475  0.00265249],train
1,[0.14773116 0.8522689 ],train
0,[0.99745244 0.0025475 ],train
0,[0.98972404 0.010276  ],train
0,[0.9969309  0.00306914],train
0,[0.9884454  0.01155464],train
0,[0.9978981  0.00210189],train
0,[0.99451005 0.00548992],train
0,[9.993994e-01 6.005897e-04],train
0,[9.9938595e-01 6.1404868e-04],train
0,[0.97475207 0.0252479 ],train
0,[0.7168068 0.2831932],train
0,[9.9963164e-01 3.6831936e-04],train
0,[9.9994779e-01 5.2209933e-05],train
0,[0.9779218  0.02207827],train
0,[0.9704659  0.02953411],train
1,[0.00590017 0.99409986],train
0,[0.99855    0.00144993],train
0,[0.02669672 0.97330326],train
0,[0.9894391  0.01056096],train
1,[0.01098089 0.9890191 ],train
0,[0.97997046 0.02002957],train
0,[0.9583147  0.04168525],train
0,[0.9981871  0.00181285],train
1,[0.14811294 0.8518871 ],train
0,[9.9920136e-01 7.9865876e-04],train
0,[0.99556667 0.00443335],train
0,[0.9972698  0.00273013],train
1,[0.05092757 0.9490724 ],train
0,[0.9946621  0.00533788],train
0,[9.9916136e-01 8.3861436e-04],train
0,[0.7681855  0.23181447],train
0,[0.9328786  0.06712141],train
0,[9.9926740e-01 7.3254475e-04],train
0,[0.99060154 0.00939845],train
0,[0.997405   0.00259501],train
0,[0.9950303  0.00496973],train
0,[0.9864652  0.01353486],train
0,[0.9802877  0.01971231],train
0,[9.9925977e-01 7.4019691e-04],train
0,[0.9962114  0.00378856],train
0,[0.826226   0.17377403],train
0,[0.988684   0.01131595],train
0,[0.9849133  0.01508674],train
0,[0.90934473 0.09065527],train
0,[9.9979788e-01 2.0208645e-04],train
0,[0.01921954 0.9807804 ],train
0,[9.9987471e-01 1.2526296e-04],train
0,[0.9966709  0.00332917],train
0,[0.9934855 0.0065145],train
0,[0.9901007 0.0098993],train
1,[0.02285253 0.9771475 ],train
0,[0.9891999  0.01080007],train
0,[0.9979107 0.0020893],train
0,[9.9911219e-01 8.8775496e-04],train
0,[0.00564673 0.9943533 ],train
0,[0.98924154 0.01075841],train
0,[9.995357e-01 4.643591e-04],train
0,[0.99746597 0.00253404],train
0,[0.9162374  0.08376262],train
0,[9.993099e-01 6.901020e-04],train
0,[0.8072823  0.19271767],train
0,[0.84044546 0.1595545 ],train
0,[0.99804175 0.00195827],train
0,[0.9776923  0.02230766],train
0,[0.99366003 0.00633997],train
0,[0.9700936  0.02990644],train
0,[0.9936992  0.00630084],train
0,[0.9903797  0.00962035],train
0,[0.99178547 0.00821454],train
0,[0.98557067 0.01442935],train
0,[9.9936420e-01 6.3586386e-04],train
0,[0.99191064 0.00808932],train
0,[9.9973434e-01 2.6565322e-04],train
0,[0.99883324 0.00116673],train
1,[0.85241866 0.14758132],train
0,[0.99528956 0.00471048],train
0,[0.99831474 0.00168526],train
0,[0.9926922 0.0073078],train
0,[0.99747497 0.00252503],train
0,[0.7141127 0.2858873],train
0,[0.9965616  0.00343838],train
0,[9.9975091e-01 2.4904107e-04],train
0,[9.9957699e-01 4.2300677e-04],train
0,[0.9985098  0.00149014],train
0,[9.9975377e-01 2.4626456e-04],train
0,[9.9966133e-01 3.3872455e-04],train
0,[0.9868471  0.01315292],train
0,[0.98840094 0.01159909],train
0,[0.9802311  0.01976885],train
0,[0.9784968  0.02150315],train
0,[0.994928   0.00507202],train
0,[0.99751663 0.00248344],train
0,[0.9958675  0.00413247],train
0,[9.9974400e-01 2.5600937e-04],train
0,[0.9877314  0.01226862],train
1,[0.00268482 0.9973152 ],train
0,[0.9945629  0.00543713],train
0,[9.9904472e-01 9.5530495e-04],train
0,[9.9994338e-01 5.6593264e-05],train
0,[0.98984015 0.01015985],train
0,[0.9974873  0.00251273],train
0,[0.9983315  0.00166859],train
0,[0.98132527 0.01867466],train
1,[0.9146369  0.08536305],train
0,[0.9979924  0.00200765],train
0,[0.9860486  0.01395148],train
0,[9.995602e-01 4.398534e-04],train
0,[0.7271668  0.27283323],train
0,[0.99515164 0.0048483 ],train
0,[0.99880195 0.00119808],train
0,[0.9796978  0.02030217],train
0,[0.94151664 0.05848343],train
0,[0.9601409  0.03985907],train
0,[0.9873246  0.01267545],train
0,[0.9265748  0.07342515],train
0,[0.91199595 0.08800402],train
0,[0.99055326 0.00944681],train
0,[0.99497753 0.00502244],train
0,[0.99752575 0.0024742 ],train
0,[0.9971884  0.00281156],train
0,[0.02401127 0.9759888 ],train
0,[9.9963391e-01 3.6604507e-04],train
0,[9.9957520e-01 4.2480018e-04],train
0,[0.9988165  0.00118352],train
0,[0.9989324  0.00106755],train
0,[0.9908824  0.00911762],train
1,[0.02552381 0.9744762 ],train
0,[0.990604   0.00939601],train
0,[0.9973615  0.00263845],train
0,[0.990209   0.00979103],train
1,[0.03339798 0.96660197],train
0,[9.996197e-01 3.802070e-04],train
0,[0.99856514 0.00143493],train
0,[0.95671976 0.04328024],train
1,[0.01487118 0.98512876],train
0,[9.9968767e-01 3.1229795e-04],train
0,[9.9967337e-01 3.2665246e-04],train
0,[0.9935679 0.0064321],train
0,[0.9220096  0.07799044],train
0,[0.9900524  0.00994757],train
0,[0.9954886  0.00451142],train
1,[0.10855548 0.8914445 ],train
0,[0.9977138  0.00228624],train
1,[3.1626530e-04 9.9968374e-01],train
0,[0.99229974 0.00770032],train
0,[0.97221327 0.02778671],train
0,[0.99530643 0.00469361],train
0,[0.99611026 0.00388972],train
0,[0.99451494 0.00548511],train
1,[0.19480939 0.8051906 ],train
1,[0.00370388 0.9962961 ],train
0,[0.95153695 0.04846309],train
1,[0.0537896  0.94621044],train
0,[0.9953366  0.00466338],train
0,[0.9978223  0.00217775],train
1,[0.00389512 0.99610496],train
0,[0.9670647  0.03293529],train
0,[9.9935454e-01 6.4545235e-04],train
0,[0.997724   0.00227596],train
0,[0.9853225  0.01467757],train
0,[0.9623097 0.0376903],train
0,[0.96105766 0.03894233],train
0,[0.99896216 0.00103789],train
0,[0.9821147  0.01788534],train
1,[0.5990355  0.40096447],train
0,[0.97744817 0.02255186],train
0,[0.9678384  0.03216155],train
0,[0.9968376  0.00316241],train
0,[0.9905647  0.00943527],train
0,[0.9976579  0.00234205],train
0,[0.99409854 0.00590144],train
0,[9.9931574e-01 6.8422122e-04],train
0,[0.9957408  0.00425921],train
0,[0.9982621  0.00173794],train
0,[9.9992263e-01 7.7400844e-05],train
0,[0.99840325 0.00159681],train
0,[0.9934674  0.00653261],train
0,[0.998083   0.00191705],train
0,[9.9951184e-01 4.8815529e-04],train
0,[0.9690387 0.0309612],train
0,[0.7434119  0.25658807],train
0,[0.9896656  0.01033434],train
0,[0.94488037 0.05511969],train
0,[0.9878878  0.01211217],train
1,[0.84288853 0.15711142],train
0,[0.19982898 0.800171  ],train
0,[0.9989084  0.00109155],train
0,[0.9989498  0.00105024],train
1,[0.1605524  0.83944756],train
0,[0.98803735 0.01196265],train
1,[0.01482312 0.9851769 ],train
0,[0.02228032 0.97771966],train
0,[0.99878794 0.00121211],train
0,[0.9967524  0.00324761],train
0,[0.97283304 0.027167  ],train
0,[0.99748755 0.00251243],train
0,[0.9385537  0.06144627],train
0,[0.9982004  0.00179962],train
0,[0.9977592 0.0022407],train
0,[9.9942732e-01 5.7276327e-04],train
0,[0.9298076  0.07019241],train
0,[9.993199e-01 6.800729e-04],train
0,[0.99836236 0.00163762],train
0,[0.9919247  0.00807526],train
0,[0.9951805 0.0048195],train
0,[0.9969001  0.00309994],train
0,[0.9976162  0.00238389],train
0,[0.99793684 0.00206321],train
0,[0.9989242  0.00107582],train
0,[0.45316193 0.54683805],train
0,[0.99650097 0.00349903],train
0,[0.98086905 0.01913091],train
0,[0.9970452  0.00295484],train
0,[0.9610265  0.03897353],train
0,[0.97435725 0.02564277],train
0,[0.9975781  0.00242189],train
0,[0.9901715  0.00982855],train
0,[0.9981035  0.00189645],train
0,[0.9917237  0.00827635],train
1,[0.08504611 0.9149538 ],train
0,[0.9760751  0.02392487],train
0,[0.99407285 0.00592709],train
0,[0.9861859 0.0138141],train
0,[0.9666885  0.03331145],train
1,[0.05022914 0.94977087],train
0,[0.9954554  0.00454464],train
0,[0.96607    0.03392995],train
0,[9.99891400e-01 1.08535205e-04],train
0,[0.9980708 0.0019292],train
0,[0.99304706 0.00695294],train
0,[0.98279977 0.01720016],train
1,[0.01409461 0.98590547],train
0,[0.9915071  0.00849286],train
0,[0.93687516 0.06312477],train
0,[0.6745554 0.3254446],train
0,[9.9949515e-01 5.0489150e-04],train
0,[0.06102022 0.9389798 ],train
0,[9.9912316e-01 8.7681878e-04],train
0,[0.9974558  0.00254425],train
0,[9.998466e-01 1.534080e-04],train
0,[0.99573475 0.00426526],train
0,[9.9968660e-01 3.1345294e-04],train
0,[0.40953568 0.59046435],train
0,[0.99810517 0.00189478],train
0,[9.9942786e-01 5.7209330e-04],train
1,[0.04329453 0.9567055 ],train
0,[0.9937105  0.00628945],train
1,[0.91236156 0.08763842],train
0,[9.991605e-01 8.395007e-04],train
0,[9.9944407e-01 5.5590394e-04],train
0,[0.99535275 0.00464721],train
1,[0.7705311  0.22946887],train
0,[0.06542424 0.93457574],train
0,[0.99233705 0.00766298],train
0,[0.53313893 0.46686113],train
0,[0.99635893 0.0036411 ],train
0,[0.95329314 0.04670682],train
0,[0.9620782  0.03792183],train
0,[9.996557e-01 3.442299e-04],train
0,[0.8821966  0.11780346],train
0,[0.49490902 0.50509095],train
0,[0.98409295 0.01590711],train
0,[9.996520e-01 3.479963e-04],train
1,[0.10022231 0.8997777 ],train
0,[0.9984706  0.00152937],train
0,[0.9703043  0.02969562],train
0,[0.95590836 0.04409166],train
0,[0.9798789  0.02012113],train
0,[0.99096    0.00904008],train
0,[0.9969837  0.00301629],train
0,[0.4604323 0.5395677],train
1,[0.04889448 0.95110554],train
0,[0.9936486  0.00635144],train
0,[0.4741827  0.52581733],train
0,[0.99822086 0.00177917],train
0,[0.9613822  0.03861779],train
0,[0.99864656 0.00135344],train
0,[0.8574145  0.14258555],train
0,[9.992987e-01 7.012723e-04],train
0,[0.8059958  0.19400418],train
0,[0.97831696 0.02168307],train
0,[0.9526133  0.04738675],train
0,[0.95666885 0.04333114],train
0,[0.9865399  0.01346009],train
0,[0.9984499 0.00155  ],train
0,[0.9015032  0.09849685],train
1,[0.10526163 0.8947384 ],train
0,[0.9750207  0.02497938],train
0,[0.99683136 0.00316863],train
0,[0.9920008  0.00799914],train
0,[9.9943072e-01 5.6925125e-04],train
0,[0.99741334 0.00258673],train
0,[0.99010533 0.00989469],train
0,[0.9973424  0.00265762],train
0,[0.9625431  0.03745691],train
0,[0.9974159  0.00258408],train
0,[0.9984403  0.00155971],train
0,[0.9964761  0.00352389],train
0,[0.9757077  0.02429233],train
0,[0.9354081  0.06459192],train
0,[0.998425 0.001575],train
0,[9.9970090e-01 2.9907378e-04],train
1,[0.028435 0.971565],train
0,[9.9993002e-01 6.9978596e-05],train
0,[0.99122745 0.00877254],train
0,[0.9950164 0.0049836],train
1,[4.3072537e-04 9.9956924e-01],train
0,[0.09916071 0.90083927],train
0,[0.9949038  0.00509623],train
0,[0.89718354 0.10281643],train
0,[0.99767846 0.00232157],train
0,[0.99806136 0.00193857],train
0,[0.99731725 0.00268269],train
0,[0.9986039  0.00139608],train
0,[0.9873913  0.01260873],train
0,[0.99215454 0.00784548],train
0,[0.9959288  0.00407118],train
0,[0.9799405  0.02005956],train
0,[0.9189129  0.08108713],train
0,[0.99231154 0.00768845],train
0,[0.9977742  0.00222584],train
0,[0.9879034  0.01209654],train
0,[9.9950254e-01 4.9746403e-04],train
1,[4.3924747e-06 9.9999559e-01],train
0,[0.99658465 0.00341527],train
0,[0.9735165  0.02648347],train
0,[0.99297124 0.00702883],train
0,[9.992132e-01 7.867226e-04],train
0,[0.9929114  0.00708866],train
0,[0.9876061  0.01239391],train
0,[0.04533188 0.95466816],train
0,[9.9996579e-01 3.4261044e-05],train
0,[0.9983504  0.00164964],train
0,[0.6653607  0.33463937],train
0,[0.9617807  0.03821925],train
0,[0.46348456 0.5365155 ],train
0,[0.9956858  0.00431424],train
0,[0.99222034 0.00777959],train
0,[0.9673547  0.03264528],train
0,[9.9951684e-01 4.8311788e-04],train
0,[0.99643826 0.00356179],train
0,[9.990489e-01 9.511577e-04],train
0,[0.91548526 0.08451468],train
0,[9.9919873e-01 8.0131931e-04],train
0,[0.98709375 0.01290621],train
0,[0.9981816  0.00181839],train
0,[0.9931038  0.00689613],train
0,[0.9827728  0.01722717],train
0,[0.9985631  0.00143685],train
0,[0.9985266  0.00147341],train
0,[0.936083   0.06391697],train
0,[0.9948614  0.00513857],train
0,[0.9920775  0.00792246],train
0,[0.99679226 0.00320779],train
0,[0.9920575  0.00794248],train
0,[0.9977405  0.00225953],train
1,[0.04710066 0.95289934],train
0,[0.9417634  0.05823656],train
1,[0.03756508 0.96243495],train
0,[0.99758995 0.00241009],train
0,[0.99668604 0.00331402],train
0,[0.85174584 0.14825422],train
0,[0.99209154 0.00790845],train
0,[0.8352696  0.16473046],train
0,[0.99830294 0.00169701],train
0,[9.9914443e-01 8.5551501e-04],train
0,[0.9503462  0.04965381],train
0,[0.7979655  0.20203447],train
1,[0.00303199 0.996968  ],train
0,[0.9979836  0.00201635],train
0,[0.9988148  0.00118518],train
1,[0.3486659 0.6513341],train
0,[0.99495184 0.00504822],train
0,[0.346049   0.65395105],train
0,[0.99857414 0.00142584],train
0,[0.96012485 0.03987514],train
0,[0.99858546 0.0014146 ],train
0,[0.47681248 0.5231875 ],train
0,[0.99299484 0.00700511],train
0,[9.9984765e-01 1.5236523e-04],train
0,[0.99856585 0.00143419],train
0,[0.9962048  0.00379525],train
0,[0.11326782 0.88673216],train
0,[0.9980032  0.00199678],train
1,[0.04293437 0.9570657 ],train
0,[0.99746084 0.00253918],train
0,[0.9675511  0.03244886],train
0,[0.9989235  0.00107648],train
0,[0.9917562 0.0082438],train
0,[0.9841192  0.01588082],train
0,[0.996863   0.00313705],train
0,[0.99031633 0.00968373],train
0,[0.9986952  0.00130481],train
0,[0.00308462 0.99691534],train
0,[0.96491265 0.03508734],train
0,[0.9921693  0.00783072],train
0,[0.9661658  0.03383421],train
0,[9.9923575e-01 7.6426979e-04],train
0,[0.99371356 0.00628637],train
1,[0.12226271 0.8777373 ],train
0,[0.9946503  0.00534968],train
0,[0.98647237 0.01352761],train
0,[0.9331139  0.06688606],train
0,[0.8753566  0.12464339],train
0,[0.9864401  0.01355985],train
1,[0.00670276 0.9932973 ],train
1,[0.0025581 0.9974419],train
0,[0.98940325 0.01059673],train
0,[0.9983962  0.00160376],train
0,[9.9961323e-01 3.8681773e-04],train
0,[0.9924785  0.00752149],train
0,[0.8872775  0.11272253],train
1,[0.24952424 0.75047576],train
0,[9.9959522e-01 4.0479802e-04],train
0,[0.9926829  0.00731719],train
0,[9.996233e-01 3.766709e-04],train
0,[0.98909926 0.01090075],train
0,[9.9959439e-01 4.0558848e-04],train
0,[0.9097111  0.09028891],train
0,[9.9952900e-01 4.7102306e-04],train
0,[0.9926789  0.00732109],train
0,[0.94473773 0.05526229],train
0,[0.91569805 0.08430196],train
0,[0.9878385  0.01216155],train
0,[9.9971658e-01 2.8342145e-04],train
0,[0.98139507 0.01860496],train
0,[0.95813566 0.0418643 ],train
0,[0.9953649  0.00463507],train
0,[0.95758617 0.04241385],train
0,[0.99367565 0.00632429],train
0,[9.9917692e-01 8.2307187e-04],train
0,[0.94531554 0.05468453],train
0,[0.9930442 0.0069558],train
0,[0.99852365 0.00147636],train
0,[0.9961643  0.00383569],train
0,[0.9986701  0.00132996],train
0,[0.99552417 0.00447581],train
0,[0.97049195 0.02950813],train
0,[0.99686384 0.00313618],train
0,[0.9833324  0.01666759],train
0,[0.34888193 0.65111804],train
0,[0.96113944 0.03886058],train
0,[0.99767536 0.0023246 ],train
0,[0.9821531  0.01784687],train
1,[0.00221649 0.9977835 ],train
0,[0.9655068  0.03449323],train
0,[0.9895287  0.01047124],train
1,[0.00542271 0.9945773 ],train
0,[0.9833204  0.01667957],train
0,[0.9927632  0.00723679],train
0,[0.9988703  0.00112963],train
0,[0.9909888  0.00901118],train
0,[0.54440445 0.4555956 ],train
0,[0.9565962  0.04340381],train
0,[0.9982077  0.00179226],train
