class,predictions,softmax_output,sigmoid_output,set
0,[ 2.5576148 -2.8605926],[0.99558455 0.00441551],[0.9280834  0.05413635],validation
0,[ 1.6920832 -2.0342019],[0.9764841  0.02351582],[0.8444979  0.11565845],validation
0,[ 3.1154597 -3.4333904],[0.9985703  0.00142971],[0.9575259  0.03126808],validation
0,[ 1.9549179 -2.2933924],[0.985913   0.01408708],[0.8759819  0.09167168],validation
0,[ 0.9249875 -1.3804928],[0.9093299 0.0906701],[0.71605724 0.20092987],validation
0,[ 2.32982   -2.0409243],[0.98751605 0.01248401],[0.91131675 0.11497264],validation
0,[ 2.563657  -2.1730616],[0.9913088  0.00869117],[0.9284857  0.10219578],validation
0,[ 4.3073144 -4.134512 ],[9.9978441e-01 2.1560953e-04],[0.9867093  0.01575818],validation
0,[ 2.4550097 -2.4872513],[0.9929121  0.00708785],[0.920927   0.07675676],validation
0,[ 1.8887794 -2.5125525],[0.9878875  0.01211249],[0.8686163  0.07498287],validation
0,[ 3.3510883 -2.8759165],[0.99802846 0.00197146],[0.96614045 0.05335702],validation
0,[ 2.675692  -2.8281786],[0.9959455  0.00405448],[0.93557703 0.05582031],validation
0,[ 3.2542336 -3.4672687],[0.9987967  0.00120328],[0.9628249  0.03025802],validation
0,[ 3.0362294 -3.0449743],[0.9977197  0.00228021],[0.9541843  0.04543494],validation
0,[ 3.357786  -3.7979653],[9.9922025e-01 7.7975460e-04],[0.9663589  0.02192486],validation
0,[ 2.4139802 -3.0619261],[0.9958311  0.00416898],[0.9178872  0.04470537],validation
0,[ 1.4578048 -0.9953757],[0.9207938  0.07920627],[0.81119674 0.2698516 ],validation
1,[-1.1112901 -0.3766177],[0.32417023 0.67582977],[0.24763045 0.4069429 ],validation
0,[ 1.9773237 -1.5711105],[0.97203493 0.0279651 ],[0.87839556 0.17205814],validation
0,[ 3.805509 -4.198516],[9.9966598e-01 3.3400365e-04],[0.97823626 0.01479565],validation
0,[ 0.7706494 -1.5618023],[0.9115293  0.08847076],[0.68366134 0.17338818],validation
0,[ 2.1801274 -2.9318964],[0.9940122  0.00598781],[0.89845073 0.05059915],validation
0,[ 2.2459443 -2.8449795],[0.9938852  0.00611471],[0.9043001  0.05494141],validation
0,[ 2.1774745 -2.5977795],[0.9916346  0.00836537],[0.8982084  0.06928147],validation
0,[ 2.515096  -2.9041407],[0.995589   0.00441098],[0.92519337 0.05194925],validation
0,[ 3.5153139 -4.358484 ],[9.9961948e-01 3.8044155e-04],[0.9711204  0.01263606],validation
0,[ 3.8802993 -4.2410884],[9.9970299e-01 2.9702787e-04],[0.9797729  0.01418773],validation
0,[ 2.8036075 -3.4111145],[0.99800426 0.00199578],[0.94287044 0.03194991],validation
0,[ 3.3047009 -3.1762204],[0.9984699  0.00153005],[0.9645898  0.04007046],validation
0,[ 2.513777  -3.2752712],[0.9969484  0.00305155],[0.92510206 0.03642935],validation
0,[ 2.3946803 -2.294522 ],[0.9908897  0.00911026],[0.9164208  0.09157766],validation
0,[ 3.3995426 -3.3924623],[0.99887854 0.00112146],[0.9676903  0.03253187],validation
0,[ 4.3682923 -4.8024783],[9.9989593e-01 1.0402547e-04],[0.9874857  0.00814253],validation
1,[-1.2470895  0.8323406],[0.11111224 0.88888776],[0.22320437 0.6968496 ],validation
0,[ 2.9301336 -2.9460251],[0.9972023  0.00279769],[0.9493161  0.04992471],validation
0,[-0.07308049 -0.66010255],[0.6426816  0.35731843],[0.481738   0.34071657],validation
1,[-1.276404   0.7302416],[0.11850693 0.8814931 ],[0.21816295 0.6748583 ],validation
0,[ 0.4524005 -0.5365079],[0.72887224 0.27112773],[0.6112098  0.36900032],validation
0,[ 3.5637977 -4.0161138],[9.9948967e-01 5.1034597e-04],[0.9724495 0.0177038],validation
0,[ 2.2525156 -2.2136478],[0.98863924 0.01136077],[0.90486735 0.09853159],validation
0,[ 2.9628713 -2.8128958],[0.9969078  0.00309223],[0.9508683  0.05663128],validation
0,[ 0.3978063 -1.5234272],[0.87227595 0.12772408],[0.5981605  0.17895739],validation
0,[ 2.124536  -2.6696827],[0.99179053 0.00820951],[0.8932652 0.0647862],validation
0,[ 3.2576447 -4.104992 ],[9.9936587e-01 6.3412089e-04],[0.9629468  0.01622264],validation
0,[ 0.96101123 -1.5079893 ],[0.92193985 0.07806013],[0.72332424 0.18123698],validation
0,[ 2.2968638 -2.923686 ],[0.9946247  0.00537531],[0.90861696 0.05099502],validation
0,[ 2.2342741 -3.0561683],[0.9949857  0.00501426],[0.9032854  0.04495192],validation
0,[ 0.21355113 -1.2899123 ],[0.81809044 0.18190952],[0.5531858  0.21586764],validation
0,[ 2.8088336 -3.0396316],[0.997124   0.00287603],[0.94315124 0.04566722],validation
0,[ 2.444936  -2.7782385],[0.99463874 0.00536129],[0.92019033 0.05851151],validation
0,[ 1.0061954 -1.6461108],[0.934153   0.06584702],[0.73227495 0.16163528],validation
0,[ 1.2563261 -1.3931531],[0.9339789  0.06602111],[0.77839303 0.19890486],validation
0,[-0.08297247 -0.27449062],[0.5477337  0.45226628],[0.4792688  0.43180498],validation
1,[-1.7300079  1.946156 ],[0.02469465 0.9753053 ],[0.15058658 0.8750269 ],validation
0,[ 2.7215343 -3.0674317],[0.9969482 0.0030518],[0.93828547 0.04447084],validation
0,[ 1.8991101 -2.432285 ],[0.9870215  0.01297853],[0.86979073 0.0807437 ],validation
1,[-1.7336701  1.9272808],[0.02506372 0.97493625],[0.15011872 0.8729481 ],validation
0,[ 3.2951014 -3.2677448],[0.99859005 0.00140987],[0.96426034 0.03669446],validation
0,[ 1.9799049 -2.7091963],[0.99088883 0.00911117],[0.878671   0.06243288],validation
0,[ 0.66249967 -1.2880642 ],[0.87550807 0.12449188],[0.6598217  0.21618064],validation
0,[ 0.19601816 -1.1550462 ],[0.7943036 0.2056964],[0.5488482  0.23956856],validation
0,[ 3.2215657 -3.3010676],[0.9985323  0.00146764],[0.9616378  0.03553458],validation
0,[ 2.6730196 -3.38675  ],[0.9976705 0.0023295],[0.93541574 0.03271214],validation
0,[ 0.28420645 -0.9402303 ],[0.7728434  0.22715661],[0.5705772 0.2808538],validation
0,[ 3.0076973 -3.706628 ],[0.99878806 0.00121193],[0.9529206  0.02397146],validation
1,[-0.5435108  0.0744843],[0.35023755 0.6497624 ],[0.36737126 0.5186125 ],validation
0,[ 3.0304933 -3.6185894],[0.99870646 0.00129353],[0.9539329  0.02611993],validation
0,[ 3.1295822 -3.1813838],[0.998187   0.00181298],[0.95809656 0.03987232],validation
0,[ 1.1850755 -1.7559748],[0.9498388  0.05016121],[0.7658592  0.14729518],validation
0,[ 1.4576397 -1.4772402],[0.949544   0.05045602],[0.8111714  0.18584463],validation
0,[ 2.9980657 -3.505736 ],[0.9985045  0.00149549],[0.95248663 0.02914946],validation
0,[ 0.9681159 -2.317228 ],[0.9639226  0.03607741],[0.7247438  0.08970616],validation
0,[ 1.6518162 -1.845742 ],[0.97061825 0.02938179],[0.83913636 0.13637361],validation
0,[ 2.4648979 -2.391053 ],[0.9922781  0.00772184],[0.9216441 0.0838575],validation
0,[ 1.3512868 -1.5562389],[0.94821715 0.0517828 ],[0.79433995 0.174187  ],validation
0,[ 2.899523 -3.420866],[0.998204   0.00179601],[0.9478229  0.03164968],validation
0,[ 1.7254165 -2.3714569],[0.9836473  0.01635272],[0.84882516 0.08537531],validation
0,[ 2.3974586 -2.2168965],[0.99018866 0.00981136],[0.9166333 0.0982434],validation
0,[ 2.856814  -3.3778505],[0.99804354 0.00195645],[0.9456699  0.03299491],validation
0,[ 2.755687  -3.1764245],[0.99735415 0.00264585],[0.9402337  0.04006261],validation
0,[ 2.9433224 -3.202761 ],[0.99786276 0.00213728],[0.94994694 0.03906196],validation
0,[-1.6814481  0.887315 ],[0.07117604 0.928824  ],[0.1569038  0.70833576],validation
0,[ 0.88768655 -0.87152237],[0.85311055 0.14688945],[0.7084126  0.29493764],validation
0,[ 3.1143537 -3.3569853],[0.9984553  0.00154476],[0.9574809  0.03366716],validation
1,[-2.396808   2.0372167],[0.01172747 0.9882725 ],[0.08341643 0.8846496 ],validation
0,[ 3.0183957 -3.1877387],[0.99798703 0.00201296],[0.9533982  0.03962976],validation
0,[ 2.774201  -2.5974762],[0.9953752  0.00462484],[0.9412657  0.06930102],validation
0,[ 0.6951588 -2.4160612],[0.9573532  0.04264681],[0.66711354 0.08195613],validation
0,[ 1.4707054 -2.3491466],[0.9785396 0.0214604],[0.81316453 0.08713362],validation
0,[ 3.5579321 -4.576965 ],[9.9970692e-01 2.9304327e-04],[0.97229195 0.01018134],validation
0,[ 2.1161716 -2.5090535],[0.9902936  0.00970631],[0.8924651  0.07522593],validation
0,[ 1.7072157 -2.4291537],[0.98427063 0.0157294 ],[0.84647477 0.08097643],validation
0,[ 2.1354058 -2.2970698],[0.98825455 0.01174544],[0.8942971  0.09136593],validation
0,[ 2.2547944 -2.8921664],[0.99421656 0.00578341],[0.9050633  0.05254216],validation
0,[ 2.9883928 -3.0387008],[0.99759334 0.00240669],[0.952047   0.04570781],validation
0,[ 1.8595026 -1.8569721],[0.97625786 0.02374216],[0.865239   0.13505638],validation
0,[ 1.6483852 -2.1595366],[0.97828764 0.02171236],[0.8386727  0.10344341],validation
0,[ 1.962911  -2.1814184],[0.9843933  0.01560663],[0.87684757 0.10143158],validation
0,[ 1.9805931 -2.1741614],[0.98455274 0.01544728],[0.87874436 0.10209492],validation
0,[-0.6630809   0.16217388],[0.30464938 0.69535065],[0.3400479 0.5404548],validation
0,[ 2.4559746 -2.5102887],[0.9930791  0.00692091],[0.92099726 0.07514004],validation
0,[ 1.8785732 -3.0322483],[0.99268746 0.00731257],[0.8674472  0.04599008],validation
0,[-1.4928685  1.0475134],[0.07307529 0.92692465],[0.18349156 0.74029714],validation
0,[ 3.1984246 -3.3892052],[0.99862456 0.00137541],[0.96077496 0.03263454],validation
0,[ 3.3224342 -3.2292035],[0.99857426 0.00142574],[0.9651904  0.03808141],validation
0,[ 3.2833939 -3.386287 ],[0.99873286 0.0012672 ],[0.96385473 0.03272679],validation
0,[ 3.0183713 -2.5225654],[0.9960925  0.00390752],[0.95339715 0.07429133],validation
0,[ 1.2015213 -2.2975624],[0.9706617  0.02933832],[0.76879525 0.09132504],validation
0,[ 2.4570105 -2.6292093],[0.9938566  0.00614337],[0.9210726  0.06728206],validation
0,[ 4.5236835 -4.974423 ],[9.999250e-01 7.498811e-05],[0.9892674  0.00686505],validation
0,[ 2.2928846 -1.7707688],[0.9831042  0.01689574],[0.908286   0.14544675],validation
1,[-3.4342463  3.1335053],[0.00140298 0.99859697],[0.03124216 0.95825386],validation
0,[ 3.3479445 -2.8904712],[0.9980508  0.00194914],[0.9660375  0.05262662],validation
0,[ 3.3887885 -3.7093432],[9.9917406e-01 8.2596519e-04],[0.9673523  0.02390801],validation
0,[ 2.9968655 -2.6224825],[0.99638605 0.0036139 ],[0.95243233 0.06770542],validation
0,[ 3.7023456 -3.519966 ],[9.9927038e-01 7.2958006e-04],[0.9759281  0.02874945],validation
0,[ 2.1344798 -1.8772348],[0.9822196  0.01778047],[0.8942095  0.13270682],validation
0,[ 3.3839242 -3.6396155],[9.9911016e-01 8.8987482e-04],[0.9671984  0.02559037],validation
0,[ 2.7040236 -2.5078242],[0.994578   0.00542203],[0.93726367 0.07531149],validation
0,[ 2.4131896 -2.2449477],[0.99060506 0.00939501],[0.91782755 0.09578616],validation
1,[-2.016562   2.2656891],[0.01362337 0.9863766 ],[0.11747497 0.9059953 ],validation
0,[ 1.9139951 -1.9335814],[0.97911423 0.02088585],[0.8714673  0.12635471],validation
0,[ 1.9626511 -2.660515 ],[0.9902739  0.00972612],[0.87681955 0.06534387],validation
0,[ 3.8771179 -4.28745  ],[9.9971551e-01 2.8447865e-04],[0.97970974 0.01355369],validation
0,[-5.5879126  4.3432927],[4.8630758e-05 9.9995136e-01],[0.00372888 0.98717296],validation
0,[ 3.2805476 -3.928406 ],[9.992606e-01 7.393837e-04],[0.9637554  0.01929537],validation
0,[ 3.4553592 -3.7733507],[9.9927503e-01 7.2492997e-04],[0.96939063 0.02245896],validation
0,[ 2.8818624 -2.4392455],[0.99513644 0.00486357],[0.94694257 0.08022857],validation
0,[ 2.91173   -3.2799265],[0.9979577  0.00204225],[0.9484232  0.03626629],validation
0,[ 0.7836742 -1.2657883],[0.88589334 0.11410669],[0.6864714  0.21997908],validation
0,[ 2.0105007 -1.7218332],[0.9766227  0.02337732],[0.8818952  0.15163518],validation
0,[ 2.586981  -3.0564783],[0.9964719  0.00352811],[0.930019   0.04493861],validation
0,[ 3.1357033 -3.131202 ],[0.9981055 0.0018945],[0.95834166 0.04183839],validation
0,[ 1.7652534 -2.1999805],[0.98138934 0.01861068],[0.8538664  0.09975224],validation
0,[ 2.0698488 -2.805765 ],[0.9924273  0.00757263],[0.8879379  0.05701344],validation
0,[ 2.6551678 -2.7763312],[0.99564254 0.00435746],[0.93432885 0.05861668],validation
0,[ 3.3878582 -4.400492 ],[9.995857e-01 4.143645e-04],[0.96732295 0.01212254],validation
0,[ 2.7481852 -3.2537677],[0.9975321  0.00246781],[0.93981075 0.03719173],validation
0,[ 2.0849457 -2.79755  ],[0.99247885 0.00752108],[0.88943136 0.05745671],validation
0,[ 1.5803736 -1.9581798],[0.97176504 0.02823495],[0.8292574  0.12366418],validation
0,[ 1.2938182 -1.9480337],[0.96237916 0.03762079],[0.78479284 0.12476791],validation
0,[-1.3263485   0.21928956],[0.17571715 0.8242829 ],[0.20976399 0.55460376],validation
0,[-1.1431541   0.19338126],[0.20808037 0.7919196 ],[0.24174172 0.5481952 ],validation
0,[ 3.0841544 -3.0350325],[0.9978046  0.00219541],[0.95623434 0.04586808],validation
1,[ 2.1287467 -2.911779 ],[0.9935713  0.00642875],[0.8936659  0.05157435],validation
1,[-1.9429284  1.2565192],[0.03918651 0.9608135 ],[0.1253265  0.77842635],validation
0,[ 2.9648855 -3.2936342],[0.9980896  0.00191042],[0.9509623  0.03579022],validation
0,[ 4.699158 -4.74578 ],[9.9992096e-01 7.9082602e-05],[0.9909792  0.00861345],validation
0,[ 2.8612416 -2.6181207],[0.9958454  0.00415466],[0.94589686 0.06798127],validation
0,[ 3.5455246 -2.8505132],[0.9983347  0.00166538],[0.97195566 0.05465479],validation
0,[ 1.457664  -1.6454699],[0.9570218  0.04297817],[0.81117517 0.16172215],validation
0,[ 1.9938601 -2.8897614],[0.9924873  0.00751268],[0.880151   0.05266201],validation
0,[ 2.012531  -1.5106882],[0.97134125 0.02865875],[0.88210654 0.18083683],validation
0,[ 0.91327405 -1.735666  ],[0.9339456  0.06605436],[0.71366966 0.14986427],validation
0,[ 3.1122923 -3.2221696],[0.9982291  0.00177096],[0.957397   0.03833991],validation
1,[-1.5672761  0.586569 ],[0.10397246 0.89602757],[0.17260505 0.6425775 ],validation
0,[ 2.2957652 -2.7628522],[0.9936858  0.00631422],[0.90852576 0.0593649 ],validation
0,[ 3.0865257 -2.9243548],[0.9975541  0.00244593],[0.9563336  0.05096266],validation
0,[ 0.6360946 -1.5119461],[0.8954856  0.10451445],[0.6538701  0.18065056],validation
0,[ 2.868521  -2.9036915],[0.99689674 0.0031032 ],[0.9462682  0.05197138],validation
0,[-0.46858555  0.30521306],[0.31565797 0.684342  ],[0.3849511 0.5757164],validation
0,[ 2.2629123 -3.9949725],[0.9980883  0.00191163],[0.9057585  0.01807523],validation
0,[ 3.411902  -4.0850625],[9.9944550e-01 5.5445824e-04],[0.96807444 0.01654379],validation
0,[ 1.8822991 -2.0650153],[0.98105913 0.0189408 ],[0.867875   0.11254395],validation
0,[ 3.0454175 -3.3916817],[0.99840146 0.00159848],[0.9545843  0.03255645],validation
0,[ 2.1828282 -3.0854278],[0.9948738  0.00512618],[0.89869684 0.04371236],validation
0,[ 1.0330207 -1.3424357],[0.9149365  0.08506352],[0.7375011 0.2071098],validation
0,[ 0.5826887 -0.9831061],[0.8271833  0.17281671],[0.6416859  0.27227592],validation
0,[ 1.2138231 -1.3112116],[0.9258783  0.07412168],[0.7709747  0.21228418],validation
0,[ 0.93905973 -2.0048401 ],[0.94997436 0.05002561],[0.7189097  0.11869568],validation
0,[ 1.1152   -2.077067],[0.9605422  0.03945777],[0.7530973  0.11134586],validation
0,[ 2.5228376 -2.0374515],[0.9896492  0.01035077],[0.92572737 0.11532649],validation
0,[ 0.56935054 -0.45864645],[0.7365274  0.26347262],[0.63861334 0.38730696],validation
0,[ 2.2199137 -2.14512  ],[0.98744535 0.01255461],[0.90202355 0.10478814],validation
0,[ 2.6712463 -3.7692688],[0.99840695 0.00159304],[0.9353085  0.02254875],validation
1,[-0.7259891   0.01047723],[0.32377732 0.6762226 ],[0.3260755  0.50261927],validation
0,[ 2.4849997 -2.2274666],[0.99109745 0.00890263],[0.9230835  0.09731095],validation
0,[ 3.2993233 -3.696326 ],[9.9908495e-01 9.1501983e-04],[0.9644056  0.02421368],validation
0,[ 2.0150383 -2.6259365],[0.9904439  0.00955609],[0.88236696 0.06748773],validation
1,[-1.0806209  1.2694927],[0.08705674 0.91294324],[0.25338855 0.78065586],validation
0,[ 0.34190547 -1.4658772 ],[0.85909367 0.14090632],[0.5846533  0.18757007],validation
0,[ 2.3746016 -3.137859 ],[0.99598    0.00401994],[0.9148699  0.04157234],validation
0,[ 0.6521932  -0.44880104],[0.7504464  0.24955364],[0.6575045  0.38964587],validation
0,[ 3.968431  -4.0217633],[9.9966133e-01 3.3865348e-04],[0.9814477  0.01760582],validation
0,[ 2.3405008 -2.344322 ],[0.9908502  0.00914988],[0.91217625 0.08751816],validation
0,[ 1.4923962 -1.2560815],[0.93982726 0.06017268],[0.81643766 0.22164918],validation
0,[ 1.8826774 -2.0019372],[0.9798583  0.02014172],[0.8679184  0.11899969],validation
0,[ 4.136334  -4.2992234],[9.9978310e-01 2.1696504e-04],[0.9842701  0.01339718],validation
1,[-1.5975143  0.9116398],[0.07521893 0.9247811 ],[0.16832931 0.71333563],validation
0,[ 2.7445555 -2.9688854],[0.9967096  0.00329043],[0.9396052  0.04885149],validation
0,[ 3.0771353 -3.3080738],[0.9983165  0.00168348],[0.9559397  0.03529525],validation
0,[ 3.7429123 -4.5485826],[9.9974936e-01 2.5057682e-04],[0.976863   0.01047138],validation
0,[ 1.0871247 -1.7709559],[0.9457349  0.05426512],[0.74783987 0.14542349],validation
0,[-1.6893966  0.8667649],[0.07201365 0.9279864 ],[0.15585521 0.7040721 ],validation
0,[ 3.8123298 -3.925129 ],[9.9956399e-01 4.3598845e-04],[0.9783811  0.01935748],validation
0,[ 1.9668459 -2.6075733],[0.98979294 0.01020703],[0.87727195 0.06865261],validation
0,[ 1.424254  -2.1020474],[0.97142696 0.02857307],[0.8060044  0.10889798],validation
0,[ 0.4636851 -1.0823811],[0.8243448  0.17565513],[0.613888  0.2530557],validation
0,[ 4.232855  -4.2110066],[9.9978489e-01 2.1517127e-04],[0.9856967  0.01461467],validation
0,[ 1.7879928 -2.4629982],[0.98595005 0.01404989],[0.85668105 0.07849319],validation
1,[-3.237396  2.757931],[0.00248418 0.9975158 ],[0.03778244 0.9403598 ],validation
0,[ 3.323206  -3.7146564],[9.9912280e-01 8.7723124e-04],[0.9652164  0.02378433],validation
0,[ 3.8694177 -4.2641377],[9.9970657e-01 2.9343663e-04],[0.9795561  0.01386894],validation
0,[ 2.7971556 -3.6153917],[0.9983619  0.00163815],[0.9425219 0.0262014],validation
0,[-1.1693014   0.19372222],[0.20374933 0.7962507 ],[0.23698127 0.54827964],validation
0,[ 1.8238245 -3.050458 ],[0.99241734 0.00758264],[0.86102444 0.04519771],validation
0,[ 1.8287843 -1.8532841],[0.97544724 0.02455284],[0.86161685 0.13548777],validation
0,[ 2.8599932 -2.6059754],[0.9957896  0.00421044],[0.945833   0.06875484],validation
0,[ 0.9998649 -1.1495345],[0.89561266 0.10438737],[0.73103195 0.24057412],validation
0,[ 2.0036283 -1.4507796],[0.9693624  0.03063769],[0.8811775  0.18988161],validation
0,[ 4.0002413 -3.5400302],[9.9946910e-01 5.3097116e-04],[0.982018   0.02819446],validation
0,[ 3.7051225 -4.809218 ],[9.9979943e-01 2.0053114e-04],[0.97599334 0.00808828],validation
0,[ 1.6230732 -1.8477097],[0.96984494 0.03015508],[0.8352185  0.13614203],validation
0,[-1.1128516   0.72650695],[0.13712716 0.86287284],[0.24733964 0.6740383 ],validation
0,[ 1.3344263 -0.9206031],[0.9050835  0.09491652],[0.7915718  0.28483504],validation
0,[ 2.2470415 -2.6173022],[0.9923422 0.0076578],[0.9043951  0.06803315],validation
0,[ 2.7841618 -3.3313534],[0.99779654 0.00220347],[0.94181395 0.0345111 ],validation
0,[ 2.0034318 -2.2152965],[0.9854961  0.01450389],[0.8811569  0.09838524],validation
0,[ 3.911216  -4.1289473],[9.996779e-01 3.221526e-04],[0.9803766  0.01584472],validation
0,[ 2.7874682 -2.5353267],[0.99514455 0.00485541],[0.94199485 0.07341845],validation
0,[ 2.2652748 -2.252835 ],[0.98920804 0.01079189],[0.90596   0.0951052],validation
0,[ 1.5130705 -2.037813 ],[0.9721014  0.02789861],[0.8195158  0.11528961],validation
0,[ 3.0395086 -4.0866394],[9.991968e-01 8.031639e-04],[0.95432746 0.01651815],validation
0,[ 2.5706472 -2.7026844],[0.9948997  0.00510036],[0.92894846 0.06281514],validation
0,[ 2.6689446 -2.7113504],[0.9954146  0.00458534],[0.9351691  0.06230691],validation
0,[ 2.3323207 -2.3008633],[0.99036986 0.00963011],[0.9115187 0.0910515],validation
0,[ 3.3156047 -3.7713287],[9.9916470e-01 8.3525886e-04],[0.9649603  0.02250339],validation
0,[ 1.9188689 -2.5649734],[0.9888361  0.01116391],[0.87201226 0.07142698],validation
1,[-2.010405   1.0294656],[0.0456568 0.9543432],[0.11811478 0.7368123 ],validation
0,[ 2.1048265 -2.509651 ],[0.99018985 0.00981017],[0.8913714  0.07518438],validation
0,[ 2.795157 -2.747819],[0.9961004  0.00389959],[0.94241357 0.06020995],validation
0,[ 2.2718017 -2.495085 ],[0.991565   0.00843507],[0.90651464 0.07620346],validation
0,[ 2.7438858 -2.9973953],[0.9967996  0.00320038],[0.9395671  0.04754369],validation
0,[ 3.5456107 -4.019127 ],[9.9948186e-01 5.1814492e-04],[0.971958   0.01765147],validation
