class,sigmoid_output,set
0,[0.90273404 0.05469256],validation
0,[0.9203041 0.0894929],validation
0,[0.23793474 0.70111406],validation
0,[0.934168   0.05357101],validation
0,[0.73018557 0.10369962],validation
0,[0.8513152  0.13061234],validation
0,[0.94475156 0.05449859],validation
0,[0.9796648  0.03036816],validation
0,[0.924946   0.06659564],validation
0,[0.93847734 0.03370831],validation
0,[0.9616453  0.02886123],validation
0,[0.93935096 0.02550478],validation
0,[0.565281  0.4655957],validation
0,[0.89894736 0.10143245],validation
0,[0.9741139  0.01553988],validation
0,[0.95533365 0.03499513],validation
0,[0.98455423 0.01601069],validation
0,[0.8070509  0.19713928],validation
0,[0.8431583  0.15644924],validation
0,[0.9690289  0.02300002],validation
0,[0.92672324 0.06297645],validation
0,[0.03592911 0.8622901 ],validation
1,[0.2907722 0.466525 ],validation
0,[0.8667394 0.0498093],validation
0,[0.9282164  0.04422722],validation
0,[0.8858553  0.07926622],validation
0,[0.92628723 0.06284495],validation
0,[0.93564546 0.05682807],validation
0,[0.75246495 0.15134771],validation
0,[0.9617627  0.02645837],validation
0,[0.40141487 0.4948716 ],validation
0,[0.6603659  0.23453374],validation
0,[0.8649041  0.10616065],validation
0,[0.86295414 0.06153269],validation
0,[0.9510528  0.03988792],validation
0,[0.9033276  0.03887119],validation
0,[0.9693247  0.02246248],validation
0,[0.9408301  0.02585718],validation
0,[0.93774164 0.06962077],validation
0,[0.9395762 0.0180352],validation
0,[0.97933805 0.01570472],validation
0,[0.96163857 0.03336588],validation
0,[0.94634765 0.02810505],validation
0,[0.96664846 0.01995019],validation
0,[0.87313336 0.13155758],validation
0,[0.85871965 0.12225828],validation
0,[0.97426414 0.02875097],validation
1,[0.05751539 0.86338747],validation
0,[0.6046982  0.35817423],validation
0,[0.92280066 0.09883581],validation
0,[0.90328205 0.09302898],validation
0,[0.98812604 0.01285253],validation
0,[0.98291355 0.01798356],validation
0,[0.8482714  0.08898724],validation
0,[0.9398918  0.04431532],validation
0,[0.9634606  0.03001273],validation
0,[0.9344216  0.03305261],validation
0,[0.94019735 0.04541619],validation
1,[0.07024857 0.7969889 ],validation
0,[0.8613359  0.15199894],validation
0,[0.9210626  0.03738959],validation
0,[0.9283685  0.03961818],validation
0,[0.95081776 0.0214138 ],validation
0,[0.9638541  0.02360599],validation
0,[0.9293318  0.04411235],validation
0,[0.8324971  0.05425403],validation
0,[0.7000173  0.16102418],validation
1,[0.24777003 0.71516025],validation
1,[0.04503961 0.88878727],validation
0,[0.90346086 0.06976637],validation
0,[0.9343441  0.03787588],validation
0,[0.48557764 0.41543087],validation
1,[0.1051959 0.7001826],validation
1,[0.10610903 0.8606847 ],validation
0,[0.92651516 0.03380783],validation
0,[0.61814517 0.12610409],validation
0,[0.9242364  0.07276627],validation
0,[0.77903765 0.25150794],validation
0,[0.8082418  0.17779824],validation
0,[0.8845004  0.08902974],validation
0,[0.9212971  0.03435694],validation
0,[0.937176   0.04828472],validation
0,[0.92586213 0.03700531],validation
0,[0.77793336 0.1788731 ],validation
0,[0.7506204  0.09718863],validation
0,[0.94162345 0.06566498],validation
0,[0.8977539 0.0933697],validation
0,[0.9607016 0.0241617],validation
0,[0.85699785 0.09751671],validation
1,[0.4203278  0.19681664],validation
0,[0.828903   0.15302259],validation
0,[0.96485347 0.02599536],validation
0,[0.9536226  0.02312406],validation
0,[0.92494285 0.05253756],validation
0,[0.98752266 0.02795576],validation
0,[0.75363624 0.13255066],validation
1,[0.2745571 0.6580877],validation
1,[0.11237258 0.7904653 ],validation
0,[0.7890267  0.13241301],validation
0,[0.9458636  0.02696248],validation
0,[0.79812956 0.10552347],validation
1,[0.43730813 0.4172527 ],validation
0,[0.97957236 0.01523854],validation
0,[0.9542367  0.03456013],validation
1,[0.36701542 0.5793149 ],validation
0,[0.85123295 0.10913547],validation
0,[0.8835222  0.04868871],validation
0,[0.39354667 0.38444722],validation
0,[0.9704113  0.02108603],validation
0,[0.86035675 0.07081793],validation
0,[0.91770065 0.06468724],validation
0,[0.8940795  0.06433568],validation
0,[0.9405896  0.05315193],validation
0,[0.9538772  0.03078658],validation
1,[0.1401262 0.5689135],validation
0,[0.87219894 0.06730591],validation
0,[0.92957413 0.04244669],validation
1,[0.18182334 0.70050246],validation
0,[0.90296763 0.07680605],validation
0,[0.5886691  0.40193528],validation
0,[0.48101312 0.12790969],validation
0,[0.9550353 0.0259013],validation
1,[0.08409452 0.81579405],validation
0,[0.62564963 0.40530965],validation
1,[0.7033443 0.1190715],validation
0,[0.6347462  0.19758174],validation
0,[0.9612722 0.0200126],validation
0,[0.9430389  0.02152751],validation
0,[0.81168085 0.17048739],validation
0,[0.80788034 0.13126975],validation
0,[0.94259995 0.03283642],validation
1,[0.5627552 0.2909256],validation
0,[0.8804039  0.07179613],validation
0,[0.8734445  0.03874489],validation
0,[0.90901524 0.05083125],validation
0,[0.91534644 0.06452774],validation
0,[0.9655157  0.03860017],validation
0,[0.89109945 0.07806192],validation
1,[0.2827088  0.37700778],validation
0,[0.92855257 0.07361235],validation
0,[0.21654877 0.681839  ],validation
0,[0.9839034 0.023121 ],validation
1,[0.12103481 0.76067483],validation
0,[0.961729   0.04274609],validation
0,[0.8962487  0.10469895],validation
0,[0.8807475  0.06846552],validation
0,[0.6449894  0.26185662],validation
0,[0.944357   0.05005309],validation
0,[0.96339136 0.05147516],validation
0,[0.95022845 0.02580011],validation
0,[0.89710367 0.0389966 ],validation
0,[0.8559107  0.07195491],validation
0,[0.34346658 0.6186864 ],validation
0,[0.9437325  0.03411303],validation
0,[0.16598275 0.73394865],validation
0,[0.93095    0.03763296],validation
1,[0.13032041 0.8519119 ],validation
0,[0.9456199  0.03372592],validation
0,[0.8889215  0.08677159],validation
0,[0.9671574  0.02903913],validation
0,[0.92598385 0.09112152],validation
0,[0.86394316 0.10081077],validation
0,[0.9759883  0.01894453],validation
0,[0.9621446  0.02223703],validation
0,[0.95251215 0.05627591],validation
0,[0.683076 0.134736],validation
0,[0.97130877 0.03473364],validation
0,[0.9826722 0.0170234],validation
0,[0.9109966 0.0693364],validation
0,[0.9451877  0.05487614],validation
0,[0.91744924 0.08764546],validation
0,[0.91248083 0.10318939],validation
0,[0.73718673 0.16948166],validation
0,[0.9007304  0.06357221],validation
0,[0.93433666 0.0624828 ],validation
1,[0.09632085 0.8330594 ],validation
0,[0.48330316 0.40972373],validation
0,[0.9548089  0.03633269],validation
0,[0.97902465 0.01590997],validation
0,[0.967567   0.02936156],validation
0,[0.9438973  0.04711536],validation
0,[0.62462777 0.3151921 ],validation
0,[0.9821946  0.02544651],validation
0,[0.9081161  0.04153595],validation
0,[0.9423777  0.04107814],validation
0,[0.954139   0.03536803],validation
0,[0.88970655 0.11426152],validation
1,[0.30247167 0.61554146],validation
0,[0.88053197 0.10985138],validation
1,[0.03765599 0.9468658 ],validation
0,[0.9395344  0.02668488],validation
0,[0.936278  0.0410892],validation
1,[0.14625405 0.8273889 ],validation
0,[0.96291554 0.02174797],validation
0,[0.8420529  0.08386098],validation
1,[0.09948585 0.80484515],validation
0,[0.6831784  0.27420956],validation
0,[0.23388183 0.47676498],validation
0,[0.01571158 0.9664606 ],validation
0,[0.9837278  0.02083778],validation
0,[0.9508863  0.03706973],validation
0,[0.89949024 0.13326766],validation
0,[0.9456594  0.05582298],validation
0,[0.88011277 0.06780226],validation
0,[0.95523465 0.05630888],validation
0,[0.39488736 0.34394175],validation
0,[0.9180962  0.04064803],validation
0,[0.90218526 0.10487503],validation
0,[0.933514   0.05714332],validation
0,[0.39207864 0.38212645],validation
0,[0.845318   0.14443907],validation
0,[0.90529406 0.07001998],validation
0,[0.92370975 0.09538241],validation
0,[0.9522689  0.04177269],validation
0,[0.79323715 0.25739443],validation
0,[0.9312792  0.06792656],validation
0,[0.91537476 0.02958887],validation
0,[0.96023303 0.01979447],validation
0,[0.6189313  0.32059288],validation
0,[0.97676784 0.02084198],validation
0,[0.9351108  0.05901142],validation
0,[0.5673019 0.1452316],validation
0,[0.915337   0.12355862],validation
0,[0.9811854  0.01017992],validation
0,[0.5172769  0.39565456],validation
0,[0.9761664  0.02626335],validation
0,[0.9517288  0.05090688],validation
0,[0.8827769  0.09861663],validation
0,[0.982462   0.01982953],validation
0,[0.9538387  0.05004716],validation
0,[0.90245384 0.06784222],validation
0,[0.86942047 0.09274909],validation
0,[0.934288   0.02502257],validation
0,[0.9749912 0.0145869],validation
1,[0.07651646 0.8484942 ],validation
1,[0.2870509 0.6199397],validation
0,[0.82879066 0.12204458],validation
0,[0.9469706  0.05654191],validation
0,[0.96312857 0.02565577],validation
0,[0.9463207  0.07350768],validation
0,[0.0855419  0.76415485],validation
0,[0.85931015 0.11801154],validation
0,[0.16627151 0.65549237],validation
1,[0.96650976 0.02036333],validation
0,[0.95824194 0.02204812],validation
0,[0.78335243 0.10195639],validation
0,[0.9679708  0.02049733],validation
0,[0.7052199  0.22735356],validation
0,[0.9032992  0.16496596],validation
0,[0.98666084 0.01064823],validation
0,[0.96075815 0.03598823],validation
1,[0.05108322 0.917247  ],validation
0,[0.87270147 0.06141119],validation
0,[0.7773245  0.21216616],validation
0,[0.843372  0.1327052],validation
0,[0.14693448 0.710672  ],validation
0,[0.97064024 0.00881671],validation
0,[0.46829057 0.21183328],validation
0,[0.69688046 0.17532873],validation
0,[0.9225444  0.07487044],validation
0,[0.7090924  0.17442748],validation
0,[0.9384126 0.0583729],validation
0,[0.9011025  0.07285891],validation
0,[0.8505936  0.09216778],validation
0,[0.7072186  0.29673567],validation
0,[0.89351916 0.07897058],validation
0,[0.9625437 0.0432471],validation
0,[0.96783006 0.06262469],validation
0,[0.91610855 0.0267063 ],validation
0,[0.78210485 0.08449947],validation
0,[0.8023553  0.10487068],validation
0,[0.7805379  0.08046291],validation
0,[0.654536   0.09962432],validation
0,[0.79695046 0.12964505],validation
0,[0.8509279 0.0575733],validation
0,[0.8017328  0.21850258],validation
0,[0.8716935  0.08252414],validation
0,[0.9750865  0.02476772],validation
0,[0.9684018  0.02616034],validation
0,[0.9499012  0.06815652],validation
0,[0.9295515  0.05395556],validation
0,[0.8085473 0.0968904],validation
0,[0.9224739  0.05627971],validation
1,[0.04839455 0.91142106],validation
0,[0.09621954 0.8411146 ],validation
0,[0.95179313 0.02054629],validation
1,[0.27354512 0.7024447 ],validation
0,[0.9458621  0.02358258],validation
0,[0.9273     0.03973736],validation
0,[0.8105229  0.08215427],validation
0,[0.9571517  0.02055108],validation
0,[0.88220197 0.11792334],validation
0,[0.7818267  0.13610898],validation
0,[0.69211483 0.19988559],validation
0,[0.9525963  0.02637851],validation
0,[0.9842524  0.00946178],validation
0,[0.9490975  0.04001305],validation
0,[0.8730514  0.03696493],validation
0,[0.9215412  0.09884953],validation
0,[0.8880175  0.07639343],validation
0,[0.8866935  0.07825716],validation
0,[0.9726068  0.01652831],validation
0,[0.94632107 0.03193698],validation
0,[0.8290892  0.14113654],validation
0,[0.953765   0.03787141],validation
0,[0.5972269 0.2716287],validation
0,[0.88077205 0.05832705],validation
0,[0.8014426  0.06226953],validation
0,[0.8869401  0.08454425],validation
0,[0.735658   0.17897803],validation
0,[0.7656195  0.16580255],validation
0,[0.95646334 0.01273645],validation
0,[0.9227764  0.08741001],validation
0,[0.83382607 0.13096055],validation
0,[0.8435338  0.11980839],validation
0,[0.88287103 0.08031031],validation
0,[0.8633226  0.07393574],validation
0,[0.9176426  0.04017563],validation
0,[0.9605466  0.03833352],validation
0,[0.63241786 0.26162478],validation
0,[0.8685325  0.10572579],validation
0,[0.0137904  0.97206104],validation
0,[0.3718542 0.4212989],validation
0,[0.5424568  0.40463853],validation
0,[0.87877023 0.11946686],validation
0,[0.96822315 0.0290553 ],validation
0,[0.98031497 0.0179075 ],validation
0,[0.71652436 0.09683152],validation
0,[0.8995369  0.10734817],validation
1,[0.37982506 0.521647  ],validation
0,[0.90667444 0.03959737],validation
1,[0.08765271 0.86366165],validation
0,[0.09045713 0.75466156],validation
0,[0.90448594 0.07248458],validation
0,[0.880874   0.07926663],validation
0,[0.93566114 0.07418624],validation
0,[0.9764558  0.01258516],validation
0,[0.97060096 0.03779215],validation
0,[0.9432815  0.02150937],validation
0,[0.90720177 0.09122612],validation
0,[0.83057666 0.07548419],validation
0,[0.97707236 0.01246148],validation
0,[0.96872    0.04193127],validation
0,[0.29835233 0.78156275],validation
0,[0.9587422  0.04312374],validation
0,[0.93079734 0.10022067],validation
0,[0.84419715 0.09481374],validation
0,[0.98528117 0.00854299],validation
0,[0.97817266 0.01232158],validation
0,[0.8290957  0.09213446],validation
0,[0.92502666 0.08146928],validation
0,[0.9834907  0.01533099],validation
0,[0.8582221 0.1093853],validation
0,[0.94857055 0.05470744],validation
0,[0.8941507  0.10340409],validation
0,[0.9472324  0.03079554],validation
0,[0.8302756 0.1221145],validation
0,[0.9614067  0.02593294],validation
0,[0.25138417 0.6026475 ],validation
1,[0.01292816 0.9694798 ],validation
0,[0.46008468 0.48364568],validation
0,[0.97300625 0.04986032],validation
0,[0.8358869 0.1256575],validation
0,[0.9831939  0.01031666],validation
0,[0.24423675 0.7579403 ],validation
0,[0.82286733 0.0580766 ],validation
0,[0.9637171  0.02351696],validation
0,[0.9164353  0.07944886],validation
0,[0.8498042  0.06713071],validation
0,[0.922869   0.04792063],validation
1,[0.05168857 0.8894791 ],validation
0,[0.9710388  0.01457533],validation
0,[0.9314436  0.05587282],validation
0,[0.93635774 0.02043945],validation
1,[0.9570302  0.05067548],validation
0,[0.9442857  0.10372238],validation
0,[0.9754625  0.02269979],validation
0,[0.94752944 0.04876794],validation
1,[0.28295648 0.6706283 ],validation
0,[0.94738394 0.0350621 ],validation
0,[0.9391029  0.03690553],validation
0,[0.64682895 0.21484312],validation
0,[0.9806755  0.01413723],validation
0,[0.78313184 0.1714032 ],validation
0,[0.90241325 0.07179271],validation
1,[0.5356613  0.32995412],validation
0,[0.9522706  0.04553542],validation
1,[0.14263682 0.691929  ],validation
0,[0.96741    0.02326584],validation
0,[0.97518766 0.02820341],validation
0,[0.95015705 0.03416438],validation
0,[0.94788253 0.02977763],validation
0,[0.93762195 0.05322224],validation
0,[0.97124106 0.01882645],validation
0,[0.89970446 0.10313008],validation
0,[0.907462   0.06992708],validation
0,[0.8881973  0.11087103],validation
0,[0.946273   0.08291589],validation
0,[0.7264177  0.35406098],validation
0,[0.9255751 0.0541404],validation
0,[0.70489013 0.18728462],validation
0,[0.98820925 0.00891559],validation
0,[0.96316946 0.03411039],validation
0,[0.88493586 0.12901771],validation
1,[0.14084283 0.8467413 ],validation
0,[0.9025142  0.06615036],validation
0,[0.859541   0.17976934],validation
0,[0.9004535  0.13062973],validation
0,[0.9606205  0.01730509],validation
0,[0.98363274 0.02329431],validation
0,[0.41871607 0.29409185],validation
0,[0.8978936  0.10366508],validation
1,[0.10306296 0.8161997 ],validation
1,[0.17732057 0.7535704 ],validation
0,[0.9773005 0.0103212],validation
0,[0.9437386  0.07553368],validation
0,[0.6732152  0.13222003],validation
0,[0.91590106 0.14215612],validation
0,[0.9480408  0.03831146],validation
0,[0.909525   0.05418249],validation
0,[0.83707255 0.17149712],validation
0,[0.762234   0.22535276],validation
0,[0.9664515  0.02582559],validation
0,[0.70865136 0.22224689],validation
0,[0.8936268  0.14647393],validation
0,[0.8568418  0.12322199],validation
0,[0.9226776  0.03430007],validation
0,[0.9087347  0.05608137],validation
0,[0.8394176  0.07218958],validation
0,[0.9675226 0.0256354],validation
0,[0.97729546 0.01479664],validation
0,[0.8395628  0.08777292],validation
0,[0.90502226 0.11109201],validation
0,[0.8200125  0.19507971],validation
0,[0.9652884  0.02051282],validation
0,[0.8929049  0.08070384],validation
0,[0.91661257 0.10052052],validation
0,[0.92024434 0.05411162],validation
0,[0.96575415 0.03029146],validation
0,[0.9677477  0.02063875],validation
0,[0.8246153  0.08680358],validation
0,[0.94845724 0.03424898],validation
0,[0.9351617  0.08758835],validation
0,[0.87215006 0.08282173],validation
0,[0.964481   0.01880092],validation
0,[0.8316946  0.11256719],validation
1,[0.02197135 0.95680565],validation
0,[0.9204131  0.06101364],validation
0,[0.98032707 0.0125074 ],validation
0,[0.7344436 0.1794116],validation
0,[0.8371268  0.12288267],validation
0,[0.972591   0.03947762],validation
0,[0.93750143 0.03357934],validation
